,date,country,traveler_type,review,rating,scrape_date,sentiment_score,categories
2967,2017-09-15,,,"Un hotel normal, bien situado Estuvimos cuatro personas, en dos habitaciones, durante tres noches (cuatro días).Las habitaciones son pequeñas. Nuestro cuarto de baño muy estrecho. El desayuno es un pequeño buffet, muy típico (salchichas, bacon, huevo revuelto, café, zumo, cereales, croisanes, tostadas, yogures, fruta, cereales, fiambre). El último día se había acabado casi todo y tardaron bastante en reponerlo.Lo mejor del hotel es la situación. Está al lado de la estación Cornavin, con lo cual puedes ir y volver desde el aeropuerto en tren, sin que el equipaje sea problema. Muchas líneas de bus-tranvía pasan por la estación, con lo que estás bien comunicado con el resto de la ciudad. Pese a estar en este sitio tan transitado, se duerme bien, no se nota el ruido.Al entrar, la habitación olía algo mal, no sé si por el aire acondicionado o por la moqueta, pero no era muy fuerte y al rato no se notaba.",,2024-03-15 22:46:38.927989,0.65,"{'rooms': 0.4, 'bathroom': 0.3, 'breakfast': 0.6, 'location': 0.9, 'transportation': 0.9, 'noise': 0.8, 'cleanliness': 0.4}"
2968,2017-09-15,Germany,,"un avantage: proche de la gare Cet hôtel a un avantage: il est proche de la gare et le lit est bon. Sinon? Un personnel assez froid, pas forcément souriant, la chambre petite (et salle de bain minuscule) avec des équipements manquants (pas de table de nuit, pas de bouilloire, pas d'effort sur le savon...mais le minibar est bien fourni avec des boissons hors de prix, merci pour lui). Le petit-déjeuner n'est pas exceptionnel: dans le bar-restaurant jouxtant l'hôtel où est proposé le petit-déjeuner, les viennoiseries et les petits pains sont bons, un beau choix de confitures, mais que dire de la salade de fruit sortie d'une boite de conserve, des tranches de jambon fatiguées et du jus de pamplemousse visiblement coupé à l'eau? Un hôtel 3* qui semble à peine s'élever au dessus d'un 2*, et quand on regarde les tarifs affichés dans la chambre (qui, heureusement, ne sont pas ceux que nous avons payés!), on prend peur: une chambre double coûte 450 francs suisses par nuit! Et notre chambre était à côté de l'ascenseur : chaque mouvement de ce dernier nous donnait l'impression d'avoir des appels en mode vibreur dans la chambre.",,2024-03-15 22:46:38.927989,0.35,"{'location': 0.8, 'bed comfort': 0.7, 'staff': 0.3, 'room size': 0.2, 'room amenities': 0.2, 'minibar': 0.1, 'breakfast': 0.3, 'price': 0.1, 'noise': 0.2}"
2969,2017-08-15,Italy,,"Solo ottima posizione! La posizione dell' hotel è ottimale per potersi muovere a Ginevra e dintorni,anche perché viene consegnata una tessera personale con cui prendere gratuitamente i mezzi. La camera non corrispondeva assolutamente a quella visionata sul sito,spazi e servizi minimi non proporzionati al prezzo. L'hotel inoltre non dispone di un parcheggio privato né di convenzioni con i vari parcheggi presenti.",,2024-03-15 22:46:38.927989,0.35,"{'Location': 0.9, 'Room': 0.2, 'Price': 0.2, 'Parking': 0.1}"
2972,2017-08-15,United Kingdom,,"Visit to Astoria Hotel Having visited this Hotel for 1 week, I can strongly recommend it for Location (close to station and shops) cleanliness, (rooms cleaned and towels changed on a daily basis ) courtesy, (staff could not have been more helpful) I would be happy to stay at this Hotel should I be in Geneva again. A 3 star Hotel with the comforts of a 4 star hotel. JPW. N.Ireland",,2024-03-15 22:46:38.927989,0.9,"{'Location': 0.95, 'Cleanliness': 0.95, 'Staff Courtesy': 0.95, 'Comfort': 0.9}"
2973,2017-08-15,Israel,,Close to the main station in Geneva Confortable 3 stars hotel next to the main station in Geneva. Nice rooms with confortable bads. The high sealing make the feeling that the room is biger that is. Godd breackfast in the Irish pub next door to the hotel.,,2024-03-15 22:46:38.927989,0.85,"{'location': 0.9, 'comfort': 0.8, 'room quality': 0.85, 'breakfast': 0.8}"
2974,2017-07-15,Madagascar,,"Grosseria desnecessária O hotel oferece um nível de acomodação e serviço dentro daquilo que se propõe. Contudo o atendimento do único empregado que cuida do café da manhã (que é servido em um Pub, anexo ao hotel) é deplorável. Além de grosseiro e com uma postura intimidante o tempo todo, as mesas ficam sujas e o altíssimo som de rock incomoda o mais paciente dos hóspedes",,2024-03-15 22:46:38.927989,0.2,"{'accommodation': 0.7, 'service': 0.7, 'staff': 0.1, 'breakfast': 0.2, 'cleanliness': 0.2, 'noise': 0.1}"
2975,2017-07-15,Australia,,"Very good hotel Excellent stay at this hotel. Ideally located next to train station, trams and buses. Plenty of restaurants nearby.Very helpful staff, even allowed an early check in, and suitcase storage after checkout.Breakfast good.Rooms had all necessary facilities. Interconnected rooms very handy if have a family.Reasonable prices.Recommended.",,2024-03-15 22:46:38.927989,0.9,"{'location': 0.95, 'transportation': 0.95, 'restaurants': 0.9, 'staff': 0.95, 'check-in/check-out': 0.9, 'breakfast': 0.85, 'room facilities': 0.9, 'interconnected rooms': 0.9, 'price': 0.85}"
2976,2017-07-15,United Kingdom,,Good hotel in central location Comfortable hotel oppostie the station.  We had a room on the top floor at the back so it was not noisy.  It is sufficiently far away from the station for there to be no train noise.The location is safe and the buses and trams also come into this location making it very easy to get around.  The hotel provides visitors with a free travel pass.  Our room was small but comfortable with all amenities and free wifi.  Buffet breakfast was served in the Britannia Pub attached to the hotel.  There are restaurants close by and it is only a short walk to the lake or the Old Town.,,2024-03-15 22:46:38.927989,0.85,"{'location': 0.9, 'noise': 0.8, 'transportation': 0.9, 'room': 0.8, 'amenities': 0.8, 'wifi': 0.8, 'breakfast': 0.8, 'restaurants': 0.8, 'proximity to attractions': 0.9}"
2977,2017-07-15,Indonesia,,"Lokasi strategis untuk kerja dan liburan Dapat kamar di lantai teratas rupanya ada teras. Bisa lihat pemandangan gunung dan lalu lalang turis dan warga Geneva.Tarif hotel bintang 3 yang masih wajar untuk hitungan negeri ini. Tunggu apa lagi? Ayo! Liburan musim panas atau musim dingin di sini.Semoga di Geneva menggalakkan jam buka toko, butik dan shopping mall di hari Minggu juga dan Sabtu sampai malam. Biar makin banyak turis belanja juga.",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.9, 'room': 0.8, 'view': 0.9, 'price': 0.7, 'season': 0.8, 'shopping': 0.75}"
2978,2017-07-15,Spain,,"Buena ubicación, hotel sencillo EL hotel es sencillo. Muy bien ubicado. La cama es cómoda. El personal es agradable. Cuando llegas te dan un abono de transporte para todos los días que vayas a estar en Ginebra. Con esto y el Free Ticket que puedes sacar en el aeropuerto (justo antes de salir de la zona de recogida de maletas), no gastas nada en moverte. Debajo del hotel hay un restaurante muy agradable y a buen precio para ser Suiza (cené por 14€), que sirve raciones grandes, y que sirve los desayunos del hotel Astoria por las mañanas. El precio del hotel es elevado (entre 100 y 400€ la noche, según si hay congresos o eventos especiales de la cuidad), pero tampoco hay nada más barato en la zona así que...Las habitaciones son pequeñas pero suficientes. El lavabo sencillo pero con lo necesario. Estilo Paris diría yo",,2024-03-15 22:46:38.927989,0.75,"{'location': 0.9, 'hotel overall': 0.7, 'bed comfort': 0.8, 'staff': 0.8, 'transportation': 0.9, 'restaurant': 0.8, 'price': 0.6, 'room size': 0.7, 'bathroom': 0.7}"
2979,2017-06-15,Indonesia,,"Rude Manager Been to this hotel so many times, the manager needs a refresher course on good manners but the staff were nice.The only redeeming factor is it's great location & beer place but will try to avoid it in the future.Near the train station so getting out is not a problem.Cafe de Paris is near... good.",,2024-03-15 22:46:38.927989,0.45,"{'Manager': 0.2, 'Staff': 0.7, 'Location': 0.8, 'Beer Place': 0.7, 'Train Station': 0.8, 'Cafe de Paris': 0.8}"
2980,2017-06-15,Switzerland,,"Great location and a nice price The location is excellent, just by the train station Gare Cornavin. Many great restaurants and shopping nearby as well. The breakfast was okay. It is served in Britannia Pub, which is a very nice pub with great atmosphere. Unfortunately, the rooms are a bit small, especially if you stay two people in one room. The rooms were, however, very clean which is appreciated! Service was nice.",,2024-03-15 22:46:38.927989,0.75,"{'Location': 0.9, 'Price': 0.8, 'Restaurants': 0.85, 'Shopping': 0.85, 'Breakfast': 0.7, 'Pub Atmosphere': 0.85, 'Room Size': 0.4, 'Cleanliness': 0.9, 'Service': 0.8}"
2981,2017-06-15,Colombia,,"Bien ubicado, con restaurante bar y buen precio. El hotel está ubicado frente a la estación de tren, y pasan por ahí los buses hacia y desde el aeropuerto y para el CERN. Está a pocas cuadras de lago, y cerca del un área con restaurantes y bares.  Conclusión, bien ubicado. Cuanta con un restaurante bar, donde en la mañana se sirve el desayuno. La comida no es variada, ni local, pero es un buen precio y puedes tener acceso a una buena comida antes de dormir. La habitación es pequeña, pero cuenta con WiFi, baño con ducha y tina, y un minibar ,además de TV por cable.",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.95, 'restaurant': 0.8, 'price': 0.85, 'room': 0.75, 'breakfast': 0.7, 'food': 0.7, 'WiFi': 0.9, 'bathroom': 0.8, 'minibar': 0.8, 'cable TV': 0.8}"
2982,2017-06-15,,,A stone's throw away from the train station. We only stayed one night in Geneva but the service we received was excellent at the hotel Astoria. This hotel is a short walk away from the old town and straight across the road from the train station. The room was adequate and clean however if we we're staying longer then we would have upgraded to a larger hotel.,,2024-03-15 22:46:38.927989,0.85,"{'Location': 0.95, 'Service': 0.9, 'Cleanliness': 0.85, 'Room Size': 0.7}"
2983,2017-05-15,United Kingdom,,"Great location Stayed here for 2 nights, room on 5th floor. The room was compact but clean and very quiet. It was great to have power sockets for 4 different type of plug i.e. UK, European, USA. The only negative was a lack of drawer space but for our short stay this wasn't really a problem. Great view out towards Mont Blanc. The staff were pleasant and efficient - we were provided with a free travel card by reception which can be used on all buses, trams and trains in the area, including the train back to the airport.Breakfast is provided in the Britannia pub on the ground floor - good selection of cereals, pastries, fruit, breads, meats, cheese etc. Not much in the way of hot food.The hotel is across the road from the main train station and close to buses and trams so a great location for getting around.",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.95, 'room': 0.8, 'amenities': 0.85, 'staff': 0.9, 'breakfast': 0.75, 'transportation': 0.95}"
2984,2017-05-15,The Netherlands,,"Lekker in het centrum Gemiddeld hotel midden in het centrum tegenover het station. Ontbijt is in het cafe ernaast prima in orde, niet heel ruim maar voldoende keuze. Bedden zijn prima, wat een voordeel is dat er rolluiken aanwezig zijn, dat is wel handig voor de geluidsbeperking. Het is wel een beetje rokerig,",,2024-03-15 22:46:38.927989,0.65,"{'Location': 0.9, 'Breakfast': 0.7, 'Beds': 0.8, 'Noise reduction': 0.8, 'Smoking': 0.4}"
2985,2017-04-15,Armenia,,"Very good location, lower price compared to other hotels, good service The best thing about the hotel is its price compared to its great location - a few meters far from Cornavin station and close to the lake. The hotel also provides free pass for public transport, which is also great. The rooms are tiny, but if you are on a business trip, that won't be an issue. The room and toilet are clean, room service is good as well. The hotel provides ironing board, coffee and teapot on request. The breakfast is served in the Britannica Pub, which is a great pub to visit - nice food, good bear. The staff is very helpful.",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.9, 'price': 0.8, 'service': 0.8, 'public transport': 0.9, 'rooms': 0.7, 'cleanliness': 0.8, 'room service': 0.8, 'amenities': 0.7, 'breakfast': 0.8, 'pub': 0.8, 'staff': 0.9}"
2986,2017-04-15,Italy,,"Ginevra per lavoro. Posizione centrale. Affollatissimo per la fiera internazionale... Localizzazione facile e centrale. Caro rabbioso come tutti gli hotel e ristoranti in zona, in tempo di fiera. Camere piccole ma essenziali. Colazione al pub vicino, variegata ma sufficiente senza infamia ne' lode. Personale a volte sufficientemente gentile. Forse in altri periodi dell'anno può essere migliore e in linea con le tre stelle.",,2024-03-15 22:46:38.927989,0.55,"{'Location': 0.85, 'Crowdedness': 0.3, 'Price': 0.2, 'Room': 0.6, 'Breakfast': 0.5, 'Staff': 0.65}"
2987,2017-04-15,alger,,"Le sourire plus chère que la l'hotel J'ai passer une nuit dans cette hotel la chambre et juste trop juste mêmeLa salle de bain il faut manœuvrer pour entrée, la lit trop petit les personnes de  plus 185 cm il vous faut une rallonge pour le litL'emplacement et bien juste en face de la gare pour le petit déjeuner zapper ses mieux Bref a éviter",,2024-03-15 22:46:38.927989,0.15,"{'hotel': 0.2, 'room': 0.1, 'bathroom': 0.1, 'bed': 0.1, 'location': 0.4, 'breakfast': 0.1}"
2988,2017-03-15,Switzerland,,"Posizione ottimale Ammetto di essere arrivato a Ginevra STREMATO! Dopo il volo e il treno, mi trovo l'hotel proprio dall'altra parte della strada: che fortuna! A dispetto della vicinanza e della centralità, devo dire che non è per nulla rumoroso (per la verità, viaggiando per lavoro, però, avevo chiesto una camera silenziosa, e su questo non sono stati attenti, dandomela attaccata all'ascensore di servizio e con vista sulla strada principale: comunque nessun disturbo). Il personale parlava molte lingue (oltre al francese, all'inglese, al tedesco, anche l'italiano, molto spesso trascurato). Unica pecca, forse dovuta al cambio di stagione: in camera faceva veramente freddo.Tornando a Ginevra, riserverò nel medesimo hotel... magari portandomi un pigiama!",,2024-03-15 22:46:38.927989,0.75,"{'location': 1.0, 'accessibility': 1.0, 'noise level': 0.5, 'staff': 1.0, 'room comfort': 0.4}"
2989,2017-03-15,Spain,,"EXCELENTE UBICACIÓN - INSTALACIONES CORRECTAS Hotel muy correcto para pasar un fin de semana o un puente.Tiene una excelente ubicación, tanto por su situación frente a la estación de ferrocarril como por la cercanía y fácil comunicación con los principales atractivos de Ginebra.Desayuno correcto.Muy de agradecer el Pub BritaniaSe escucha algún ruido de la calle, pero soportable.",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.95, 'facilities': 0.8, 'proximity to attractions': 0.9, 'breakfast': 0.75, 'pub': 0.85, 'noise': 0.6}"
2990,2017-03-15,Spain,,"Correcto sin más Hotel sencillo que destaca por su ubicación frente a la Estación Cornavin y cercana al casco histórico, por lo demás un personal amable, habitación pequeña sin lujos. El desayuno es más bien austero.Sólo para ir a dormir.",,2024-03-15 22:46:38.927989,0.65,"{'Location': 0.85, 'Staff': 0.75, 'Room': 0.5, 'Breakfast': 0.4}"
2991,2017-02-15,Grantham Lincolnshire,,"Reasonable,very clean and very helpful staff We stayed 4 nights and had 2 rooms next door to each other at the back of the hotel so fairly quiet. There's a lift to all 6 floors. You go to Britannia pub next door for your breakfast which we found to b an excellent choice of cooked or continental or both if you were that hungry! It was self service but there was always staff milling about on hand if you had a query. The pub is very popular as it shows all the sports. My hubby loved the pub and a couple of night I went off to my bed leaving him watching footy. We felt very welcome and at home there. This is not a 5* hotel and yes the decor in places is a little tired but the fact that it's clean,has comfy beds and extremely helpful staff more than make up for this for us. If you want top notch then don't go to the Astoria but if you want clean,reasonable rates for the city,friendly staff then it's the place for you. We would deffo choose to stay there again.",,2024-03-15 22:46:38.927989,0.85,"{'cleanliness': 0.95, 'staff': 0.95, 'location': 0.75, 'breakfast': 0.85, 'amenities': 0.7, 'comfort': 0.9, 'value for money': 0.8}"
2992,2017-02-15,New Jersey,,"Reasonable hotel and very good location Our group had 3 rooms.  The rooms were small but extremely clean and modern.  The two rooms we had facing away from the main street were quieter.  The hotel is located directly across from the train station, so transportation everywhere was extremely easy.  Breakfast was good.  The bar was nice for an after dinner glass of wine.  We thought it was good value for the room and location.",,2024-03-15 22:46:38.927989,0.85,"{'rooms': 0.75, 'location': 0.95, 'cleanliness': 0.9, 'quietness': 0.7, 'transportation': 0.95, 'breakfast': 0.8, 'bar': 0.8, 'value for money': 0.85}"
2993,2017-02-15,RJ,,"Boa localização Hotel muito bem localizado, a poucos passos da estação central de Genebra e de frente para a Catedral de Notre Dame e a curta distância do Lago. O quarto possui um tamanho muito bom, inclusive o banheiro, e o café da manhã também é bem variado. A equipe é atenciosa.",,2024-03-15 22:46:38.927989,0.85,"{'Location': 0.9, 'Room Size': 0.8, 'Bathroom': 0.8, 'Breakfast': 0.8, 'Staff': 0.9}"
2994,2017-02-15,Happy Valley,,"Excellent Really easy to meet all friends who arrived from different places on different flights.  Staff at reception were so helpful despite arriving hours before official check-in they  arranged for us to have rooms which were ready and get others ready asap.  Fantastic.... went for coffee and on return all rooms ready (and on same floor) ...service continued to be excellent and we only booked for one night!  Know Geneva well, would recommend this place ... clean warm and friendly.",,2024-03-15 22:46:38.927989,0.95,"{'Staff': 0.95, 'Check-in': 0.9, 'Rooms': 0.95, 'Service': 0.95, 'Cleanliness': 0.9, 'Location': 0.85}"
2995,2017-01-15,United Kingdom,,Very expensive for average hotel Booked the Astoria for one night. Little choice in Geneva due to Watch Fair. The Astoria is an average hotel at best and was very expensive at over 300 CHF for one night bed and breakfast.The service was good and the staff helpful.The rooms are small and stale. The bathroom was also very small but at least clean and relatively recently refurbished.Breakfast is in the Britannia pub next door.The location near the station was useful.,,2024-03-15 22:46:38.927989,0.45,"{'price': 0.2, 'hotel quality': 0.4, 'service': 0.7, 'staff': 0.7, 'room size': 0.3, 'cleanliness': 0.7, 'breakfast': 0.5, 'location': 0.8}"
2996,2017-01-15,Belgium,,コロナバン駅前なのでアクセス便利 宿泊者は滞在期間の無料パスももらえて路面電車やバスが集中するコロナバン駅前なのでアクセスには困りません。部屋は特別に広くはありませんが清潔です。朝食は一階のバーで暖かいソーセージとスクランブルエッグがあります。ただ二階だとバーの音が夜半までうるさいのが難点です。全体的にバックヤード側なら静かです。,,2024-03-15 22:46:38.927989,0.7,"{'accessibility': 0.85, 'room cleanliness': 0.8, 'breakfast': 0.75, 'noise level': 0.5}"
2997,2016-12-15,Japan,,観光に便利！ シャモニーへ行くのに、シャモニーのホテルがことごとく高いところばかりだったので、ジュネーブで泊まりシャモニーへは日帰りで行くことになりました。その際に泊まったホテルです。まずよかった点として、ジュネーブの中心・コルナヴァン駅の目の前だったこと。パリから朝イチのＴＧＶに乗って、お昼前に着いてすぐチェックインさせてもらえました。バックパックスタイルでしたので、ジュネーブに着いて早々に荷物を下ろせるのはすごく助かりました。近くにスーパーもあります。次に、フロントのお兄さんが少し強面なのですが…すごく気さくでした。「オレは◯◯出身なんだよ〜すごくいいところだから今度行ってみて！」と教えてくれたり、シャモニー行きのバスターミナルへの行き方を丁寧に教えてくれました。食事も美味しかったです。ホテルの朝食というとパンとコーヒーのみというところばかりかと思います。しかしこちらはハム・ソーセージ類やゆで卵もあったりして、朝はしっかり食べて活動したい！という人も満足できるかと思います。私自身パン好きなのでたくさんいただいてしまいました(笑) 夜はパブに早変わりするみたいです。夜はパブからの音楽が気にはなりますが、パブが閉まると静かになりました。ジュネーブ中心街だとは思えないほどです。ジュネーブ国際空港からも近いみたいですし、駅から至近距離ですし、お値段の割には高く感じさせません。またジュネーブに行く機会があれば、またお世話になろうと思います。,,2024-03-15 22:46:38.927989,0.85,"{'Location': 0.9, 'Staff': 0.8, 'Food': 0.8, 'Noise': 0.6, 'Value for money': 0.9, 'Convenience': 0.9}"
2998,2016-12-15,United Kingdom,,"Good location One of the many midrange hotels I have used around Place de Cornavin.Small, compact hotel but great location by the station. Breakfast isn't spectacular but is served in the pub, The Britannia, which is certainly a lot more fun in the evenings.  Rooms are fine and I'd use this one once again.",,2024-03-15 22:46:38.927989,0.75,"{'Location': 0.9, 'Hotel Size': 0.7, 'Breakfast': 0.6, 'Pub': 0.8, 'Rooms': 0.7}"
2999,2016-12-15,Italy,,"Buono Buon hotel di fronte alla stazione, camera minimale ma pulita, bagno piccolo. Camera al 6 piano dove c erano dei lavori di ristrutturazione e il piano pieno di celophane. La colazione nel pub attiguo scarsa e non di qualita",,2024-03-15 22:46:38.927989,0.55,"{'hotel location': 0.8, 'room cleanliness': 0.7, 'room size': 0.4, 'construction work': 0.3, 'breakfast': 0.2}"
3000,2016-12-15,India,,Hotel confortable et très bien situé Agréable séjour personnel serviable et charmant. Bon petit déjeuner. Nous y retournerons avec plaisirTrès bone situation Proche du centre chambre confortable salle de bain propre et grande . Jolies décorations de Noël,,2024-03-15 22:46:38.927989,0.85,"{'Comfort': 0.9, 'Location': 0.9, 'Staff': 0.8, 'Breakfast': 0.7, 'Cleanliness': 0.9, 'Room size': 0.8, 'Decor': 0.8}"
3001,2016-12-15,,,"Cheap and it shows... I booked this place in order to save money but I probably should've spent the extra $20 to stay at the Ibis next door or the Cristal a block over. The rooms are tiny, old and warn. The staff seems nice enough, but they are doing renovations so the service elevator is broken and they have plactic covers on the carpet in the hall of the 6th floor. The shower is TINY! While the water pressure is good, it makes the shower curtain move and stick to you as you are in there... Overall this barely qualifies as a 3 star. If you can affor it, stay somewhere else!",,2024-03-15 22:46:38.927989,0.25,"{'price': 0.7, 'location': 0.6, 'room quality': 0.2, 'staff': 0.6, 'renovations': 0.3, 'amenities': 0.2, 'cleanliness': 0.3}"
3002,2016-12-15,Canada,,"For those who are not looking for luxury I have stayed in hotel Astoria for 2 nights, I would say that it's an average pension rather than a hotel, however it suited exactly my purpose of my visit to Geneva... let's speak about the positive1) very near to the main train station cornavin - 2 minutes walk2) the space of the room is below average for 2 people. One side of the bed is stuck the walls so only one person have the flexibility to go up of the bed at any time of the night3) very near to the attractions 10 minutes walk to the veille ville ( old town) and 5 minutes to the lake view and the jet fountain4) the breakfast is ok for those whom food is not a necessity. 3 hot dishes ( scrambled eggs- bacon- sausage) 2 cold cuts ( turkey and ham) corn flakes and canned mixed fruits5) there is a safe in the cupboard6) LCD tv7) the room smells ok8) the mattress is good but the bed is overused9) many restaurants beneath, Starbucks and mac The negatives:1) the speed and signal of the internet is crazy, so don't rely on it2) no amenities in the toilet3) no complementary coffee, Water or whatsoever of such kind of things4) they offer ice and cups but you have to go down and get it from the restaurant at the lobby5) the washing basin is to small and very short ( typical for Chinese ethnics)I do recommend the hotel for couples whom the room luxury or hotel is not important and those came to enjoy Geneva all day out of the room. The room as well as the toilet are very small to have kids along.",,2024-03-15 22:46:38.927989,0.55,"{'Location': 0.85, 'Room Space': 0.35, 'Attractions': 0.85, 'Breakfast': 0.65, 'Room Amenities': 0.7, 'Bed Comfort': 0.5, 'Nearby Restaurants': 0.8, 'Internet': 0.2, 'Bathroom Amenities': 0.2, 'Complimentary Items': 0.2, 'Room Service': 0.4, 'Bathroom Size': 0.3}"
3003,2016-12-15,United Kingdom,,"Relatively budget hotel, very central in an expensive city Up front - Geneva is an expensive city in an expensive country. I don't think you'll find a better price in a comparable hotel this central. It's just across the road from Cornavin (central) station for both long-distrance trips and half the city's bus and tram routes (for which you get a free pass from the hotel you are staying at, and which this hotel gave us without having to be asked).  Arriving at airport, remember you can get free travel for 80 minutes from a press-button machine.The room was fairly compact but not ridiculously so. Clean, comfortable beds, bath with shower, a good TV (with UK channels), electricity sockets for UK, EU and several other sorts as well as the odd Swiss ones. The stay includes breakfast, which is a buffet offering full English, German continental and French Continental options or any mix you choose.Some might say rooms are noisy, simply because they face out across a very busy road with trams, towards a  railway station. This didn't bother us in the slightest, but I mention it just in case.",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.95, 'price': 0.75, 'transportation': 0.9, 'room': 0.8, 'cleanliness': 0.85, 'amenities': 0.9, 'breakfast': 0.85, 'noise': 0.7}"
3004,2016-11-15,,,"Very good choice! Clean, comfortable, convinient Stayed there for over a week and it was great! Very near the tram and bus station, shops and the Basilica de Notre Dame just across. Breakfast was delicious with just the right selection of cereals, fruits, cheeses, breads, meats and juices. Not overwhelming, but satisfying even for long stays. I was upgraded to a twin room. It was not so big, but comfortable, and well kept. The staff in the reception and restaurant were accommodating. I had a brief chat with the owner of the hotel while waiting for my ride to the airport and he was very nice, quite knowlegeable about international events, even in my country. He mentioned that new interior decorating is in the works. Hope I can come back!",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.9, 'breakfast': 0.8, 'room': 0.8, 'staff': 0.9, 'owner': 0.9, 'interior decorating': 0.7}"
3005,2016-11-15,New York,,Great location and flawless Swiss Hospitality Had a 5 night stay. Centrally located across from the Cornavin and close to all public transportation options. Flawless hospitality and spotless property. Well maintained rooms. Breakfast served in the adjacent Britannia Pub. Comfortable stay and excellent value.  Will be back.,,2024-03-15 22:46:38.927989,0.9,"{'location': 0.95, 'hospitality': 0.95, 'accommodation': 0.9, 'transportation': 0.85, 'cleanliness': 0.95, 'room quality': 0.9, 'breakfast': 0.85, 'value': 0.9}"
3006,2016-11-15,Switzerland,,"Près de la gare Face de la gare, l'hotel Astoria se situe vers la droite. Il y a 3 hotels, Swiss, Ibis et ensuite Astoria. La réception est un peu démodée. J'ai eu une chambre au 3è étage. Le corridor menant à la chambre est plus froid ... ca me donnait des doutes sur la chambre. Heureusement que la chambre était plutot sympa, simple, fonctionnelle mais sympa et confortable.L'inconvénient de la chambre est que pendant l'été, il risque de fait chaud dans la chambre, sans pouvoir ouvrir la fenêtre, car c'est assez bruyant à cause du traffic.Le petit-déjeuner est au pub Britania à côté de l'hotel. Le choix du petit-déjeuner est assez riche mais pas excellent.Dans l'ensemble le court séjour à l'hotel s'est très bien passé.Le prix de la chambre par booking.com est de 125 francs. Excellent rapport qualité-prix pour Genève",,2024-03-15 22:46:38.927989,0.75,"{'Location': 0.85, 'Hotel Design': 0.65, 'Room Comfort': 0.8, 'Noise Level': 0.4, 'Breakfast': 0.7, 'Overall Stay': 0.8, 'Price': 0.9}"
3007,2016-11-15,Spain,,"Besenkammer in Zentraler Lage Zentral, direkt gegenüber des Hauptbahnhofes und nur 5 Min. zum Lac gelegen- leider gar keine 4 Sterne!!EZ Zimmer wie Besenkammer,Schrank- siehe Bilder, kein Schrank, in Zimmer der Begleitung- gar kein Schrank!- Verbindungstür...,Bad- siehe Bilder, umdrehen schon schwierig, Fugen- siehe Bild- uhu😡😴gute Handtücher,Neue Türen- gut,Fenster Vorhang- spezial Konstruktion😳,Boden u Bett gut- Ausnahme Headboard- geht nicht😳,Frühstück inkl.- toller Effekt 🤗🤗ausser tollem Kaffe😄, leider alles aus der Tüte inkl Tütenkäseportionen, Obstsalat  nicht appetitlich, Joghurt nicht gekühlt,etc etc,max. 2 Sterne, dafür Preis zu hoch‼️",,2024-03-15 22:46:38.927989,0.35,"{'Location': 0.9, 'Room Quality': 0.2, 'Bathroom': 0.15, 'Towels': 0.8, 'Doors': 0.8, 'Curtains': 0.5, 'Bed': 0.7, 'Breakfast': 0.3, 'Coffee': 0.9, 'Food Quality': 0.2, 'Price': 0.2}"
3008,2016-10-15,,,Pas sympathique Accueil froid et antipathique.. ils nous ont mis la chambre au 1er étage juste au dessus du pub ou ils ont joué de la musique jusqu'à pas d'heure sachant qu'on avait un bébé... bébé a pleuré toute la nuit... la personne à l accueil aussi agréable qu'une porte de prison ne dit même pas bonjour.. et le matin pour le petit déjeuner même pas bonjour on se fait agresser directement pour savoir notre numéro de chambre... c'est très charmant pour le prix payé on y retournera plus... mauvaise expérience pas digne de ses étoiles... honteux..,,2024-03-15 22:46:38.927989,0.1,"{'Staff': 0.05, 'Room Location': 0.15, 'Noise Level': 0.05, 'Breakfast Service': 0.1, 'Value for Money': 0.1, 'Overall Experience': 0.1}"
3009,2016-10-15,Hong Kong,,"Good location and good value Hotel is near train main station and at the main road within 5 minutes, at transportation hub, bus and tram to sightseeing points.There is a supermarket at train station, open even on Sunday and close late.Room is spacious, good air-condition.  At night, there was some music sound from the bar at ground floor.  But it is still acceptable.Breakfast is buffet at bar of hotel, there are some sausage, bacon, boiled egg, you can make toast by yourself.  It is good.2 free travel cards are provided, we took it for tram, bus, train, even for some boat, but we don't have enough time to take the boat.  Map will be provided when requested, but not provided when check in.Luggage is stored in the office with luggage tag, it is good.Good value is around CHF 125 with breakfast, with free cancellation.  I booked 3 months before.  The price is acceptable in Switzerland, but comparing with German, it is expensive.",,2024-03-15 22:46:38.927989,0.85,"{'Location': 0.9, 'Value': 0.9, 'Proximity to Transportation': 0.9, 'Room Quality': 0.8, 'Noise Level': 0.6, 'Breakfast': 0.8, 'Amenities': 0.8, 'Customer Service': 0.7, 'Luggage Storage': 0.8, 'Pricing': 0.7}"
